"(0.7782077212689298, 0.559282000497675, 0.33788819893106836, 0.444642775339805)",1.0
"(0.6356567253796302, 0.28723812380845015, 0.8594509594867877, 0.04644018149767768)",1.0
"(0.08435812998440047, 0.6716623310800667, 0.6348112840851806, 1.1774519166230686)",1.0
"(0.9874401003323092, 0.594954738459188, 0.8146186762192232, 1.0397609916938977)",1.0
"(0.22670435464304572, 0.329486796123871, 0.6600648011960413, 0.7338430518226213)",1.0
"(0.23275043695352404, 0.820775249560398, 0.04709801933201485, 0.019705320696311812)",1.0
"(0.39950483057722286, 0.49225150592015177, 0.909561081027903, 0.09212014404999513)",1.0
"(0.8790561208990326, 0.8572061845711711, 0.9583595201015774, 0.6421595465544075)",1.0
"(0.05233699584155449, 0.08339303156153943, 0.6914716443105104, 0.7758880692396884)",1.0
"(0.6988277230481716, 0.9766215988615589, 0.7335693724620634, 0.12934003414972184)",1.0
"(0.4535751, 0.0, 0.48750000000000004, 0.37142857142857144)",1.0
"(0.4535751, 0.08, 0.48750000000000004, 0.37142857142857144)",0.0
"(0.4535751, 0.0, 0.07921875, -0.11673469387755102)",1.0
"(0.4535751, 0.0063999999999999994, 0.07921875, -0.11673469387755102)",0.0
"(0.4535751, 0.0, 0.012873046875, -0.20739358600583094)",1.0
"(0.4535751, 0.0005119999999999999, 0.012873046875, -0.20739358600583094)",0.0
"(0.83796296, 0.08, 0.65, 0.0)",0.5
"(0.4535751, 0.0, 0.8125, 0.37142857142857144)",1.0
"(0.4535751, 0.0, 0.0020918701171875, -0.2242302374010829)",1.0
"(0.4535751, 4.0959999999999994e-05, 0.0020918701171875, -0.2242302374010829)",0.0
"(0.83796296, 0.0063999999999999994, 0.10562500000000001, -0.18571428571428572)",0.5
"(0.4535751, 0.0, 0.13203125000000002, -0.11673469387755102)",1.0
"(0.15200617, 0.08, 0.40625, 0.18571428571428572)",0.0
"(0.4535751, 0.0, 0.0003399288940429688, -0.22735704408877255)",0.5
