"(0.39909803816757716, 0.9373426006580791, 0.570039699052634, 0.5897370588311933)",1.0
"(0.4099064301553362, 0.24314932452623916, 0.2059782479336633, 0.8389319073111233)",1.0
"(1.1994046090844603, 1.1491561905550136, 0.7400219248674224, 0.032078214839166376)",1.0
"(0.25926156007069817, 0.3181505537059365, 0.12410582222519255, 0.5564794854360492)",1.0
"(0.25703454929434055, 0.5168759946161318, 0.2767791846427624, 0.6484170708460422)",1.0
"(0.6333102107597127, 0.06075612362965466, 0.8701964201181976, 0.9507478468929635)",1.0
"(0.28409440536112096, 0.4489244844001087, 0.850280122551398, 0.6365518405253008)",1.0
"(0.4781468159338794, 0.025313635086433917, 0.6393816162291232, 0.24729889851404807)",1.0
"(0.4281933771165263, 0.8796252611875808, 0.058541099674707, 0.05630432229420812)",1.0
"(0.9963438524492756, 0.4964186240042038, 0.8811264897312934, 0.30310561718137985)",1.0
"(0.4535751, 0.08, 0.0, 0.37142857142857144)",1.0
"(0.4535751, 0.0063999999999999994, 0.0, -0.11673469387755102)",0.5
"(0.4535751, 0.0005119999999999999, 0.0, -0.20739358600583094)",0.5
"(0.4535751, 4.0959999999999994e-05, 0.0, -0.2242302374010829)",0.5
"(0.4535751, 3.2767999999999993e-06, 0.0, -0.22735704408877255)",0.5
"(0.4535751, 2.6214399999999994e-07, 0.0, -0.22793773675934348)",0.5
"(0.4535751, 2.0971519999999997e-08, 0.0, -0.22804557968387812)",1.0
"(0.4535751, 1.6777215999999996e-09, 0.0, -0.22806560765557737)",1.0
"(0.4535751, 1.3421772799999996e-10, 0.0, -0.22806932713603578)",1.0
"(0.4535751, 1.0737418239999996e-11, 0.0, -0.22807001789669235)",1.0
"(0.4535751, 8.589934591999996e-13, 0.0, -0.2280701461808143)",1.0
"(0.4535751, 6.871947673599997e-14, 0.0, -0.22807017000500837)",1.0
"(0.4535751, 5.497558138879998e-15, 0.0, -0.22807017442950153)",1.0
"(0.4535751, 0.0, 0.48750000000000004, 0.37142857142857144)",0.5
"(0.4535751, 0.0, 0.07921875, -0.11673469387755102)",0.5
"(0.44367284, 0.08, 0.3791666666666667, 0.2785714285714286)",0.5
"(0.94773146, 0.08, 0.65, 0.7428571428571429)",1.0
"(0.94773146, 0.0063999999999999994, 0.10562500000000001, -0.04775510204081632)",0.5
"(0.94773146, 0.0005119999999999999, 0.017164062500000004, -0.19458309037900873)",0.5
"(0.15200617, 0.08, 0.325, 0.37142857142857144)",0.0
"(0.15200617, 0.0063999999999999994, 0.052812500000000005, -0.11673469387755102)",0.0
"(0.15200617, 0.0005119999999999999, 0.008582031250000002, -0.20739358600583094)",0.0
"(0.15200617, 4.0959999999999994e-05, 0.0013945800781250005, -0.2242302374010829)",0.0
"(0.15200617, 3.2767999999999993e-06, 0.00022661926269531259, -0.22735704408877255)",0.0
"(0.15200617, 2.6214399999999994e-07, 3.6825630187988294e-05, -0.22793773675934348)",0.0
"(0.15200617, 2.0971519999999997e-08, 5.984164905548098e-06, -0.22804557968387812)",0.0
"(0.44367284, 0.08, 0.1625, 0.06190476190476189)",1.0
"(0.44367284, 0.0063999999999999994, 0.026406250000000003, -0.17421768707482993)",0.5
"(0.44367284, 0.0005119999999999999, 0.004291015625000001, -0.21806899902818272)",1.0
"(0.44367284, 4.0959999999999994e-05, 0.0006972900390625002, -0.22621281410523394)",1.0
"(0.19170096, 0.08, 0.48750000000000004, 0.37142857142857144)",0.0
"(0.44367284, 3.2767999999999993e-06, 0.00011330963134765629, -0.22772523690525773)",0.5
