"(0.44882950995200477, 0.9087581222559964, 0.4851107800194414, 0.6061794737034171)",1.0
"(0.0919546290708883, 0.2735938236406202, 1.0374676384693566, 0.32733013387253707)",1.0
"(0.3264777987859009, 0.17702070776075235, 1.0724905941625595, 0.41704602855279777)",1.0
"(0.37134484469283824, 1.1087679312106908, 1.0320534573696578, 0.2661077679947661)",1.0
"(0.8913355812493543, 0.08887132175480161, 0.03895472057685001, 0.5170196404187126)",1.0
"(0.060084944222310366, 0.9925804452494655, 0.5295165336030255, 0.334164856999017)",1.0
"(0.7456932664554843, 0.5753178241539741, 0.4853064864185431, 0.641786239720104)",1.0
"(0.5006266109740907, 0.7919274422728266, 0.23088912246715054, 0.6481140203437998)",1.0
"(0.6108080728469363, 0.9300191514066443, 0.4474792264097023, 0.8917678938051384)",1.0
"(0.11006405192146951, 0.13117801327567546, 0.036147966331910086, 0.07477729144305734)",1.0
"(0.4535751, 0.16, 0.48750000000000004, 0.37142857142857144)",0.0
"(0.4535751, 0.08, 0.48750000000000004, 0.37142857142857144)",1.0
"(0.4535751, 0.012799999999999999, 0.07921875, -0.11673469387755102)",0.0
"(0.4535751, 0.0063999999999999994, 0.07921875, -0.11673469387755102)",1.0
"(0.4535751, 0.0010239999999999997, 0.012873046875, -0.20739358600583094)",0.0
"(0.4535751, 0.0005119999999999999, 0.012873046875, -0.20739358600583094)",1.0
"(0.4535751, 8.191999999999999e-05, 0.0020918701171875, -0.2242302374010829)",0.0
"(0.4535751, 4.0959999999999994e-05, 0.0020918701171875, -0.2242302374010829)",1.0
"(0.4535751, 6.5535999999999985e-06, 0.0003399288940429688, -0.22735704408877255)",0.0
"(0.4535751, 3.2767999999999993e-06, 0.0003399288940429688, -0.22735704408877255)",1.0
"(0.4535751, 5.242879999999999e-07, 5.523844528198243e-05, -0.22793773675934348)",0.0
"(0.4535751, 2.6214399999999994e-07, 5.523844528198243e-05, -0.22793773675934348)",0.5
"(0.4535751, 4.1943039999999993e-08, 8.976247358322146e-06, -0.22804557968387812)",0.0
"(0.4535751, 2.0971519999999997e-08, 8.976247358322146e-06, -0.22804557968387812)",1.0
"(0.4535751, 3.355443199999999e-09, 1.4586401957273488e-06, -0.22806560765557737)",0.0
"(0.4535751, 1.6777215999999996e-09, 1.4586401957273488e-06, -0.22806560765557737)",1.0
"(0.4535751, 2.684354559999999e-10, 2.370290318056942e-07, -0.22806932713603578)",0.0
"(0.4535751, 1.3421772799999996e-10, 2.370290318056942e-07, -0.22806932713603578)",1.0
"(0.4535751, 2.1474836479999992e-11, 3.851721766842531e-08, -0.22807001789669235)",0.0
"(0.4535751, 1.0737418239999996e-11, 3.851721766842531e-08, -0.22807001789669235)",1.0
