"(0.6038082745422201, 0.8460019575811809, 0.14362643980943368, 0.4196996410371844)",1.0
"(1.0472147684490123, 0.03768284875091993, 0.04243074045472189, 0.28949510859272826)",1.0
"(0.7963214968864213, 0.8542793622012456, 0.5755626748037769, 0.9441572943653448)",1.0
"(0.17841000004272448, 0.3257016256704651, 0.3193582190732169, 1.1830212968718425)",1.0
"(0.9074979890688186, 0.38350551710489167, 0.23506724884967023, 0.01872355951741378)",1.0
"(0.15074125507481384, 0.03314191040892511, 0.3654746110939109, 0.1985141768329839)",1.0
"(0.25792626066335855, 0.3038580571758043, 0.4251429803830503, 0.21979362052944373)",1.0
"(0.48240428151017345, 0.283015974303109, 0.009428541741350216, 0.9327781420132364)",1.0
"(0.4777733316425492, 0.8773071283577221, 0.978098469510948, 0.4029867658144002)",1.0
"(0.804608209667209, 0.6543450745718736, 0.006684245664762001, 0.1545972660330489)",1.0
"(0.4535751, 0.08, 0.48750000000000004, 0.37142857142857144)",0.0
"(0.4535751, 0.0063999999999999994, 0.07921875, -0.11673469387755102)",0.0
"(0.93923611, 0.0, 0.40625, 0.18571428571428572)",0.5
"(0.4535751, 0.0005119999999999999, 0.012873046875, -0.20739358600583094)",0.0
"(0.93923611, 0.0, 0.06601562500000001, -0.15122448979591838)",0.5
"(0.4535751, 4.0959999999999994e-05, 0.0020918701171875, -0.2242302374010829)",0.0
"(0.93923611, 0.0, 0.010727539062500001, -0.21379883381924197)",1.0
"(0.15200617, 0.08, 0.0, 0.37142857142857144)",0.0
"(0.4535751, 3.2767999999999993e-06, 0.0003399288940429688, -0.22735704408877255)",0.0
"(0.93923611, 0.0, 0.0017432250976562502, -0.22541978342357352)",1.0
"(0.15200617, 0.0063999999999999994, 0.0, -0.11673469387755102)",0.0
"(0.4535751, 2.6214399999999994e-07, 5.523844528198243e-05, -0.22793773675934348)",0.0
"(0.93923611, 0.0, 0.0002832740783691407, -0.22757795977866369)",0.5
"(0.15200617, 0.0005119999999999999, 0.0, -0.20739358600583094)",0.0
"(0.9879401, 0.08, 0.325, 0.18571428571428572)",0.5
"(0.93923611, 0.0, 4.6032037734985366e-05, -0.2279787639588947)",1.0
"(0.15200617, 4.0959999999999994e-05, 0.0, -0.2242302374010829)",0.0
"(0.4535751, 0.0, 0.48750000000000004, 0.37142857142857144)",0.0
"(0.4535751, 0.5599999999999999, 0.0, 0.37142857142857144)",0.0
"(0.4535751, 0.08, 0.0, 0.37142857142857144)",0.0
"(0.4535751, 0.0, 0.07921875, -0.11673469387755102)",0.0
"(0.4535751, 0.04479999999999999, 0.0, -0.11673469387755102)",0.0
"(0.4535751, 0.0063999999999999994, 0.0, -0.11673469387755102)",0.0
"(0.83796296, 0.0, 0.1625, 0.0)",0.5
"(0.4535751, 0.0, 0.012873046875, -0.20739358600583094)",0.0
"(0.4535751, 0.003583999999999999, 0.0, -0.20739358600583094)",0.0
"(0.4535751, 0.0005119999999999999, 0.0, -0.20739358600583094)",0.0
"(0.83796296, 0.0, 0.5416666666666667, 0.2785714285714286)",0.5
"(0.4535751, 0.0, 0.0020918701171875, -0.2242302374010829)",0.0
"(0.4535751, 0.0002867199999999999, 0.0, -0.2242302374010829)",0.0
"(0.4535751, 4.0959999999999994e-05, 0.0, -0.2242302374010829)",0.0
"(0.83796296, 0.0, 0.08802083333333335, -0.1339795918367347)",0.5
"(0.4535751, 0.0, 0.0003399288940429688, -0.22735704408877255)",0.0
"(0.4535751, 2.2937599999999992e-05, 0.0, -0.22735704408877255)",0.0
"(0.4535751, 3.2767999999999993e-06, 0.0, -0.22735704408877255)",0.0
"(0.83796296, 0.0, 0.01430338541666667, -0.21059620991253647)",0.5
"(0.4535751, 0.0, 5.523844528198243e-05, -0.22793773675934348)",0.0
"(0.4535751, 1.8350079999999992e-06, 0.0, -0.22793773675934348)",0.0
"(0.4535751, 2.6214399999999994e-07, 0.0, -0.22793773675934348)",0.0
"(0.83796296, 0.0, 0.0023243001302083338, -0.2248250104123282)",0.5
"(0.83796296, 0.08, 0.0, 0.0)",0.0
"(0.97299383, 0.08, 0.0, 0.0)",1.0
